,410 nm,435 nm,460 nm,485 nm,510 nm,535 nm,560 nm,585 nm,610 nm,645 nm,680 nm,705 nm,730 nm,760 nm,810 nm,860 nm,900 nm,940 nm,Name,Brix Values,Group
12,1.212445019582699,1.4993165011480274,1.3518065979932743,1.487636234977454,1.3270524056639856,1.0734861063816827,1.10728202210055,0.8913477493121446,0.6085781659309941,0.429397667362878,0.24602878582626178,0.15971775053549617,0.17737281705141614,0.2510617779419467,0.30911589933571093,0.26029400681969433,0.3067879127605192,0.41947168999875123,TkAna2_1901_p1,15.2,60
13,1.2147982586403758,1.435255549189238,1.2394981980677917,1.411016153406113,1.2011788316414156,0.987270120907955,0.8075168735300126,0.6363481060668246,0.4588941661630108,0.315386365929951,0.19412521591957546,0.10216520018934956,0.15328074765467017,0.20940111587261437,0.29027303104706104,0.25750884537828367,0.3061142409998205,0.4204095139085146,TkAna2_1901_p2,15.6,60
14,1.0607915843298643,1.3033321047371826,1.1038296448358973,1.2473269582511546,1.0337028085189197,0.8655583586159825,0.796541348067823,0.6058883064741516,0.35404609072938276,0.29018003059672726,0.1497931992617516,0.10291257526426356,0.14795102079959963,0.18770481787838486,0.27350314885689014,0.23922880281990944,0.294604274275358,0.4016285890710907,TkAna2_1901_p3,15.9,60
15,1.1747514059472444,1.4136575447959965,1.2280257437180493,1.3243439550189382,1.1297813081581594,0.9358555801186645,0.9344427444600127,0.7478810654292124,0.45342661146360974,0.3696726865655872,0.20031504898693903,0.13884961404088364,0.1261753356350285,0.20445638622862108,0.31148933620282954,0.2664899621966889,0.29872317085298866,0.41192910927263987,TkAna2_1901_p4,15.6,60
16,1.1905991635910218,1.4301157164708715,1.2344442626531504,1.3510551932512782,1.2346356507348701,1.1441366121603909,0.9662881541828529,0.6281898130924884,0.40475797163038546,0.34878706826176226,0.2867146119829514,0.09238246130069942,0.10307193460447511,0.17849791566730103,0.27845180594626884,0.24735135668012576,0.28882157704838174,0.39156672531412745,TkAna3_1901_p1,11.0,61
17,1.3098366871243117,1.5544450339086953,1.3678202327351503,1.506960588903311,1.386722100639655,1.2405344767620332,1.170446897558327,0.8522781791667077,0.4337295073338915,0.38850383923902204,0.2667387038745869,0.1472285456136542,0.11579207034932304,0.19280448105409262,0.27814166560145254,0.2334853172887118,0.29289900648466033,0.41192910927263987,TkAna3_1901_p2,12.1,61
18,1.3822024019606218,1.670375031183315,1.433076476125829,1.5941189421169986,1.3948609567411705,1.1942875346490918,1.3172732183958662,1.0505554537961863,0.602290254828812,0.5206838032344201,0.4309929480092945,0.22685208560041123,0.1154684911984461,0.20615697219859613,0.3108782231806216,0.24468747012430728,0.2918910344836191,0.408444532512374,TkAna3_1901_p3,13.2,61
19,1.3604689323594485,1.585284623839493,1.3318574463183543,1.5447290784128387,1.3236452685907818,1.0430180226170114,1.2399075873751408,0.9764337913718775,0.4550614794263434,0.4776565419129812,0.33029341439743026,0.20523997752291046,0.09723677747433093,0.19516437113139048,0.3020055210055706,0.2702507656650396,0.29042476431729297,0.4050231895050386,TkAna3_1901_p4,12.0,61
20,1.0749035892489625,1.5689257622856652,1.2438687669683581,1.5821856837711388,1.2205180909473023,1.0196190211694265,1.205803768451494,1.0161938408578193,0.8430682649143302,0.5953974697792639,0.6936236874671199,0.2641098165309066,0.28622775138113643,0.3919200529676297,0.49875085155432114,0.4578457237781038,0.331859740567679,0.42247988288462224,Tkapple1_14_03_p1,12.6,122
21,1.3356888935153333,1.595933008900379,1.2196336121621283,1.4398610990095795,1.0858600867915247,0.9367211136916928,1.2718396885347938,1.0522527977859373,0.8895014572965071,0.5989913664797436,0.6313950173234898,0.28073696755081706,0.27291802850392877,0.38359740581551377,0.49356230624683667,0.44706780152483366,0.3158261063532816,0.40180659229387233,Tkapple1_14_03_p2,12.3,122
22,1.0316079597422056,1.3324872530233363,1.0662727073417981,1.237903625770972,0.9074906191680079,0.7215163506028722,1.0410792594273188,0.7807275113588605,0.5040998269687434,0.5158045050225345,0.4457230672131274,0.2530322717816933,0.2098577304334624,0.2796648445322968,0.41784764739099906,0.42509436455528027,0.36239158017812273,0.4271731436651093,Tkapple1_14_03_p3,11.7,122
23,1.460338602975613,1.6485811189346777,1.41606395756727,1.3982923923312058,1.238784245471358,1.1145194551203168,1.1067425805282312,0.8275864959776865,0.639995606248667,0.5644516298132084,0.5799049319031552,0.29933660988507066,0.21066783579033205,0.31615893506869774,0.4510363255532259,0.4376805642557259,0.3459446488336147,0.41448796749388933,Tkapple1_14_03_p4,12.2,122
24,0.9923080421212349,1.2879950474676771,1.0406603366154996,1.1305964342727959,0.8787739094679262,0.8204368745854521,0.7178848103608847,0.4556689939059027,0.5222243756606525,0.2163654148689532,0.5422316665019975,0.133750574787467,0.3384168025460623,0.43217216106301043,0.5436187370283032,0.6165602515714389,0.3599007379203661,0.4369458056721668,TkApple1_2001_p1,14.3,63
25,0.9239418991234695,1.1526315508500513,0.8907221747775839,0.9635825778837642,0.6579374335224681,0.5089549162283968,0.6794720791342395,0.41012610310547326,0.3819672746625619,0.19522149219036705,0.44274884808204024,0.11798290593244416,0.2691310931461765,0.3480705672015016,0.485509410118441,0.5930023083907212,0.3418824965132866,0.4154055115809257,TkApple1_2001_p2,13.4,63
26,1.0947441990809614,1.4264146747542434,1.0923854734247427,1.3627238968423652,1.0104057271889149,0.9234606135687246,1.0818964856694429,0.817777080869704,0.6702742043052341,0.337215269044027,0.5805728158985675,0.1742854316273661,0.33670829496405286,0.44254737453587834,0.5735523696860709,0.6206494504350322,0.33925828675637365,0.44062921588377535,TkApple1_2001_p3,13.7,63
27,0.9796951004313201,1.34095526377449,1.0479669893820465,1.286250982926377,0.9663775048566846,0.9188134735756224,1.0103106270568156,0.6976242434115392,0.7046280884006523,0.30344871961588293,0.6910352090744113,0.1806180441258566,0.3551467192168963,0.49012072690328284,0.6329934853935257,0.6731361258370683,0.3765616799854034,0.45515258574094697,TkApple1_2001_p4,13.4,63
28,0.5678032200839302,1.0885239652021106,1.039813764445352,1.6318747939510712,1.19212211093529,0.9664849416657284,1.1897062450022646,0.9761687830871293,0.9339792835111437,0.5316475227272703,0.6964889469155224,0.23066836572819172,0.29551698866529624,0.3882116912651861,0.45688571212654605,0.4387795156137807,0.308541469694925,0.4321343936795271,TkApple1_2202_p1,11.6,113
29,0.8840759187395234,1.3875533515719847,0.9508727138400089,1.5144739741305173,1.0354477577400407,0.7162808600253513,1.1666646947479782,0.9058685415740717,0.7151535923797077,0.5098748074615207,0.5799035998279473,0.22107211334807056,0.22383564376148282,0.32197680941899814,0.4726177462074967,0.46734786898140646,0.32571568958450653,0.42963383158231216,TkApple1_2202_p2,11.9,113
30,0.9636266890430649,1.3472302462343864,1.1958594955984818,1.2620446318579444,0.9859139517709871,0.7855178165412908,0.8029798606360907,0.6005667812216354,0.5623507292728914,0.37657968333801217,0.4794194627556039,0.13943236418790272,0.22501499449780568,0.3270493507927653,0.4879800005542549,0.49537710476745395,0.2838905495355999,0.39488328508519255,TkApple1_2202_p3,11.9,113
31,0.7862172887600456,1.290340367119624,1.0494372847942761,1.4661771768461191,1.0075629402285642,0.8208032091630394,1.0003843885358714,0.7339320484101441,0.6875867945597349,0.42092131849613956,0.5345340489803454,0.15608540974336046,0.24215728136035058,0.34906608134570905,0.48309850612571964,0.47449417175616104,0.31932249714825833,0.4260421269048887,TkApple1_2202_p4,12.0,113
32,1.7583210064179773,1.810708440510074,1.3208148289303225,1.586141834950936,1.2092180688729806,0.9974233132955357,1.2236494802249938,1.1228372825098254,0.8962484736396097,0.46094804897728875,0.5272040429382214,0.23335031810063325,0.33294424072287054,0.4248259591474888,0.5498623906694927,0.5583940437416278,0.35024673751576013,0.467449716041629,TKApple1_2301_p1,14.0,64
33,1.2970678424084745,1.6918941273443597,1.2868158612500273,1.6277576918289731,1.2366678415527297,0.9933287492162294,1.2399075873751408,1.2111570060047592,1.1475471795524514,0.5820644078259405,0.5994843393917915,0.26776894186084477,0.37547753123088673,0.4654561659193555,0.5524107684089071,0.5413728613608444,0.3294402961521,0.4443829986426767,TKApple1_2301_p2,15.6,64
34,1.2809059351327796,1.6132345352660509,1.1528126510949777,1.6275301043259984,1.2665748866959443,0.9359199367606541,1.1666646947479782,1.1331445148406007,1.0603797267128048,0.5228060760798444,0.5732209823701678,0.22520720185097107,0.3455064247525255,0.4445717307865567,0.5532065038255962,0.5465816684411026,0.3618772053473552,0.4714023665968843,TKApple1_2301_p4,14.0,64
35,1.1012654772570039,1.4338679946218973,1.126200267477629,1.386990347494855,1.0523716083935961,0.792002576199622,1.0324685154863968,0.7997685519431683,0.5654302383486827,0.4360781740425471,0.5282080791341676,0.2527431932154028,0.22514695427189796,0.3174410396895314,0.41303465063543965,0.40946879674606196,0.3041883422629958,0.41082569317958756,TkApple1_p1,10.9,65
36,0.9622718957691533,1.2789602070443291,0.9807937624680232,1.2269491039414155,0.8848484965484428,0.6572849124872708,0.6882899902044058,0.4610862883405217,0.40268440409564893,0.2999286870640819,0.4283035819013179,0.17484721873388115,0.18674609494125058,0.25869569999909847,0.3722943888693573,0.3903155293757405,0.3011128868781541,0.381732708934955,TkApple1_p2,11.0,65
37,0.8511425066290239,1.2223484626547496,0.9807464493312428,1.2583130014466712,0.9273660409189877,0.6564655577372986,0.7627560101222559,0.5165171897897082,0.3865000944352082,0.28178893099047236,0.35200192738380354,0.14790702110411416,0.18496989594931137,0.252260306310468,0.36418819090970406,0.3910777350964498,0.3196967161433555,0.4012690967607398,TkApple1_p3,11.2,65
38,1.1491191204685274,1.5425904215373467,1.1798001335245814,1.4344042605023526,1.0135116377762856,0.7890223830519063,1.0758065319236592,0.8694729214182327,0.707709413694208,0.4421696499025096,0.5400970370558522,0.23168555756995393,0.2194929854589253,0.32455954196446785,0.42524285801798695,0.3876233803631935,0.3087210541074041,0.408444532512374,TkApple1_p4,11.1,65
39,1.1590346560895046,1.5943648734897722,1.259412534567029,1.6502832101488216,1.214977718421865,0.9681654295354174,1.361884732990429,1.2374363151683876,1.374969758714287,0.8078334722424545,0.7185920211622403,0.3315333383920801,0.3485434012412182,0.4451971380155396,0.5096955975864785,0.4481919724718456,0.32905986726022557,0.4292543555482047,Tkapple2_14_03_p1,13.9,123
40,1.2949742297981468,1.7005679412652972,1.3350123429052148,1.6498039425516307,1.1703265092652686,0.9711231274888131,1.304397944252509,1.1743769689986836,1.1525207724014257,0.725411615915251,0.6239536253442957,0.296677137347124,0.341675402355332,0.44425936458056936,0.5200826511839104,0.4573198863566894,0.3326296857846409,0.42247988288462224,Tkapple2_14_03_p2,14.2,123
41,1.5310292102227003,1.733017798790833,1.435510143317857,1.5237290606505374,1.2048665164796375,1.0172736834730767,1.3446429378951539,1.1903123817771601,1.0846903974397524,0.6939034991035892,0.5139932571034387,0.29921136027449846,0.3218741393574187,0.4243841164826,0.5152768926571787,0.44809582844352364,0.3213198314942906,0.4050231895050386,Tkapple2_14_03_p3,14.1,123
42,1.2435750964971488,1.6835318405876414,1.3529755370560006,1.640746852815971,1.2254985443713011,0.97077920033516,1.3057609134569452,1.109159259603769,1.0396398706765124,0.609792536664515,0.5621883136571694,0.25792192579596973,0.31901053186233036,0.4271900754592855,0.5320484100460074,0.47792451111997897,0.3158253701267964,0.4128412574309187,Tkapple2_14_03_p4,14.0,123
43,1.060132325393999,1.3729465748250507,1.1106869726171407,1.2583130014466712,0.9524880997066149,0.8718586437078375,0.8245635168238361,0.5629630616261856,0.6378891932175035,0.23034620908053333,0.5277353023522391,0.14806776226494475,0.3522526448955875,0.45353058934873264,0.5780956837275513,0.6197921157820766,0.34980226554364163,0.4369458056721668,TkApple2_2001_p1,12.4,67
44,1.2824677644711038,1.5357824540227871,1.2693557289120465,1.3753236902425323,1.0873048601261444,1.0102245073868334,1.0667371933480259,0.8341116902196335,0.7161171641240794,0.35220630003188186,0.5476492260774308,0.1820891122619845,0.3784438280076054,0.48735330882017724,0.5979615717333435,0.6234319067294717,0.36474349904986486,0.467449716041629,TkApple2_2001_p2,12.6,67
45,1.0650210788189025,1.3276601974055073,1.0772464810761546,1.2281266709358507,0.9228386295052816,0.8001265754216556,0.9639206309793983,0.7145669439257999,0.560735501211293,0.3192018432701493,0.4236718709848649,0.15840685230762455,0.32878754348881467,0.41600120005249464,0.5278586457072171,0.5824093980740377,0.3559971962270167,0.4443829986426767,TkApple2_2001_p3,12.9,67
46,0.9441314520438422,1.2460292671859217,1.0186666769523085,1.0593244418956844,0.7835381544798329,0.6782483234569344,0.3541638002955245,0.2113223626964298,0.35829527621673346,0.10997557915603354,0.385078595989231,0.07232180802722737,0.29502545195653834,0.3630195609854173,0.4639472056546786,0.5744701162590744,0.340962569354224,0.4082637882852769,TkApple2_2001_p4,12.7,67
47,1.7289234829195432,1.8414694349432796,1.4104675080577662,1.6104799514945867,1.147055016323219,0.9310432613392087,1.2375678130916132,1.241959275365503,1.0753901819334766,0.5874481681893025,0.4074964522995114,0.22866771475845818,0.3174765515453533,0.4302026931211971,0.5149850484573538,0.5053818174133411,0.32905834924963145,0.44062921588377535,TKApple2_2301_p1,15.8,68
48,1.6153452993575204,1.8998472277536198,1.5223515708679283,1.6685052592916032,1.2410868387007388,1.0017319141446395,1.254851145096743,1.2606362839295076,1.041967084979331,0.5566318301847492,0.42153071028606803,0.2314079052545385,0.31592735066314565,0.4187533463946127,0.5031429103523956,0.49530565044046065,0.32821212578809394,0.4369458056721668,TKApple2_2301_p2,16.2,68
49,1.4550655762788391,1.6354750666332913,1.2056276375633181,1.451422654449509,1.0595693588861028,0.9506210005585466,1.1897062450022646,1.161583202225533,0.8247485913644483,0.5716772575862212,0.43954746861229227,0.21253571940275315,0.3058478804758949,0.4187533463946127,0.5325038041991567,0.5325015163535132,0.3476207645434534,0.4519102262934644,TKApple2_2301_p3,14.0,68
50,1.2788593081255182,1.5425904215373467,1.1026031344851848,1.4939826242695753,1.1432975549205795,0.9711231274888131,1.1307631179500726,1.0527168634078827,0.6900799000662299,0.42763189322192807,0.3348191775494481,0.1599531416235012,0.2878998441709783,0.372267432796148,0.49808842893520616,0.5076627383232643,0.3362669029175271,0.4344434579346305,TKApple2_2301_p4,13.9,68
51,0.9759373824598407,1.4158402606596094,1.0381311301560643,1.448550261941084,1.155153403532604,0.9210235127753815,1.1412181973544666,0.9230679239805113,0.8742431819285746,0.5208823263339322,0.731267750171739,0.2887367105193386,0.3489127796549946,0.42824993303775993,0.5307847395682573,0.4733366747758201,0.2992139515479502,0.3920887117585174,TkApple2_p1,10.8,69
52,0.9700527262094838,1.2936886216147423,1.0485196454266252,1.273414357742258,0.9984356107133983,0.8056576868325465,0.9980928675759566,0.7411525755461664,0.5227365576102766,0.46221699020321794,0.4453828496959652,0.24059583805822585,0.19154110205521627,0.26656990375182804,0.3908105293142,0.39467207324295933,0.3391137811573151,0.42153758236475425,TkApple2_p2,10.9,69
53,0.9380114813111364,1.229277200424726,0.9505192926772243,1.0760795605852882,0.7645679312839779,0.5550480203135927,0.4661909841603397,0.3042116942637788,0.31924035933954387,0.26713889562870013,0.34348109104864394,0.0992351865962409,0.13135371390610345,0.20347346166271832,0.3403741086069239,0.38672986332174464,0.30526337889122507,0.37528721902581974,TkApple2_p3,10.9,69
54,1.043752343375759,1.2588689995675921,0.9306147024152909,1.1210191705240071,0.8673533969555663,0.8142837492044768,0.7021338759752355,0.5087593839993385,0.4523377679932733,0.30465397531640176,0.4205152917802031,0.12922611920516774,0.21349978156667984,0.2855550709822254,0.42188508598067337,0.42925978288578986,0.28551817103794563,0.3658110886548134,TkApple2_p4,10.3,69
55,1.2229790733786985,1.5074405815319603,1.184819946707737,1.4233979784978799,1.1202215937384026,0.9588991979001439,1.1341727094130012,0.8767804031533246,0.6812693903509168,0.5648037058496371,0.6064453477420506,0.2552746772762414,0.2368429111577855,0.34521546060374164,0.48610045043009936,0.46865868401645083,0.3428043764088136,0.4260421269048887,Tkapple3_14_03_p1,13.2,124
56,1.1449794139108915,1.4602825031531455,1.1126776593965535,1.4344042605023526,1.0743891786538111,0.8360921190320301,1.042867100360314,0.8268383108833857,0.7392753098623249,0.5539808035073652,0.6593116239269468,0.24050383520754168,0.2425895494401634,0.36109660152930817,0.5038532370502065,0.47085427156882104,0.33181085271421634,0.4154055115809257,Tkapple3_14_03_p2,12.9,124
57,1.3429283504808376,1.6482761544927416,1.3700294759443346,1.578308612143401,1.2852039198656728,1.0579849318685959,1.3016847715434987,1.079824386201242,0.9927341774834544,0.6704224032540663,0.707802052808346,0.32520831326699545,0.2906470116113273,0.40477665421531556,0.5201822171261646,0.47153575188720465,0.33272612066499785,0.41890996619053916,Tkapple3_14_03_p3,12.4,124
58,1.2166781225584509,1.490323961930274,1.144221635465633,1.3632188177981222,0.9965037222440072,0.8440556861823835,1.0029598905415515,0.7397198501827689,0.6389515709127211,0.46664111380115164,0.5350130880351374,0.21900385976560013,0.24694485561888477,0.34708381419102646,0.4771991571488895,0.45447192179502444,0.3114828066771512,0.39488328508519255,Tkapple3_14_03_p4,12.4,124
59,1.1965867332584348,1.4878463790834813,1.1174982245797165,1.4752492854594996,1.0467618285149412,0.9744135014988262,1.2310827224210577,1.119692136175517,1.0307614325140744,0.5316475227272703,0.6263255629211492,0.20108091756970606,0.4039040992576733,0.532703964249165,0.6566164374902407,0.6527450140156801,0.3912246476379533,0.4876257785599988,TkApple3_2001_p1,12.6,71
60,1.1275367442690953,1.4732045161123681,1.1047102436610163,1.448550261941084,1.0500826586637124,0.9810795498791588,1.2723398407344981,1.1586104373338955,1.0120481415589067,0.5754651963788753,0.6335773816919874,0.2111578183954219,0.4055681240580961,0.5399903960052117,0.6711166966838119,0.6667089987415677,0.3816103555811131,0.48352338947460394,TkApple3_2001_p2,13.8,71
61,1.1927567321386754,1.549498806351681,1.235982136037972,1.4845149546233545,1.0849946259377286,0.9974233132955357,1.2442962847495265,1.0958989026120576,0.9048769205772508,0.4557272443860905,0.5236191429255984,0.20032548256836885,0.3881502127468277,0.5012823207216485,0.6174090247991719,0.621174211554713,0.36960337164837276,0.47902937310281424,TkApple3_2001_p3,13.4,71
62,1.4563560946630996,1.6639266401402026,1.3700294759443346,1.3265001086620174,1.0352935093033286,0.9797343192488056,1.2140390977552056,1.0183334171708103,0.8809943975281376,0.4186375604755512,0.5531270801666189,0.19474037756745574,0.3839097713366853,0.5012823207216485,0.6134684750437956,0.6166547217294526,0.3801180933724362,0.4714023665968843,TkApple3_2001_p4,13.0,71
63,1.4621962436300497,1.72580760803324,1.4844064412062477,1.6024600310120174,1.313820911540889,1.0800014857573488,1.170446897558327,1.0405993072349946,0.8748531197028845,0.43141554743356547,0.43122936334160744,0.20108091756970606,0.310654622924752,0.413230514561871,0.5118251198130589,0.510284985633529,0.33526022083205703,0.44062921588377535,TKApple3_2301_p1,15.5,72
64,1.2279375228771348,1.4375529464511545,1.09487965103624,1.3157774279881491,0.9740538966648409,0.780479759514513,1.088073052608979,0.8325240945549066,0.6035381753351845,0.3029007656843968,0.3942910298046331,0.17268522985813603,0.2871015814768109,0.36212581926964005,0.48355375596780914,0.5115464389160423,0.3324368802401187,0.4300175975642456,TKApple3_2301_p2,13.9,72
65,1.3926132199341412,1.7640624386192514,1.1837238435764685,1.729926992955124,1.089965780768051,0.8281927211308034,1.2399075873751408,1.2559156452569231,1.01808929459313,0.6966514251129096,0.5497586309000858,0.2698867178256132,0.31006089254184016,0.431716875099087,0.5389015664266369,0.5374443668601653,0.3273675479882095,0.4443829986426767,TKApple3_2301_p3,14.2,72
66,1.4224872332704694,1.6533102395326094,1.329463894387942,1.5660390310101209,1.2749517138307227,1.0709989947063003,1.1666646947479782,1.0240970662773403,0.6337076172841674,0.44927558144876195,0.3630735497041874,0.19717277768851457,0.2825568010980169,0.36276401847618894,0.47657558856769405,0.5043917270675895,0.33458168124437426,0.4369458056721668,TKApple3_2301_p4,15.4,72
67,1.110046545110226,1.4590196493035605,1.116229394077196,1.4288662540439065,1.0982954782196948,0.9163112499948928,1.10728202210055,1.0177618320473767,0.7241632916754658,0.5153514735232082,0.3856760973574548,0.20618317588387233,0.24863687984729385,0.3513192778169062,0.45569334564317937,0.42503386467566423,0.2967035738724184,0.4016285890710907,TkApple3_p1,14.0,73
68,1.176283380500137,1.4912249168151606,1.2546588261764182,1.3989670006419195,1.1727870508693599,0.9703992319738344,1.056834486060573,0.9135725334091263,0.4939570584482723,0.42154397200211113,0.24034662055078798,0.17461216232624308,0.21976554284317584,0.2624615072714938,0.35952295398256506,0.35525352056378645,0.2538253717964453,0.3609037925210888,TkApple3_p2,13.6,73
69,1.1044960462187068,1.5896634207171152,1.16704321873626,1.5636557401084865,1.000698443771196,0.8885209821431661,1.1412181973544666,1.0791659276547099,1.1154790450153207,0.6378892124315272,0.607795496667968,0.2690787278587795,0.282561044275134,0.42407625519278197,0.5088769365273865,0.45395074700630517,0.292198409808733,0.408444532512374,TkApple3_p3,13.0,73
70,1.262841613926817,1.6585902889077855,1.4008128543461977,1.5772940567642666,1.2676257350928772,1.0126888126714357,1.1311170373583834,1.0678984492111605,1.1208223927317271,0.6515009606503049,0.5440688608965637,0.29442214197314076,0.29088808243446307,0.39178167422807786,0.46251372751116815,0.3973213076535538,0.30836340687745073,0.41174501179582684,TkApple3_p4,14.4,73
71,1.1546803604556617,1.5373988739193678,1.2689421360202748,1.4400137992726978,1.0731534510888665,0.9518454982354181,1.1412181973544666,0.8501008432695891,0.7418888889925347,0.3727464633129733,0.595660718559527,0.20931659236246836,0.342402868044518,0.4441032656881929,0.5591109393670053,0.59170689137577,0.393139883912443,0.47945938962081913,TkApple4_2001_p1,14.1,74
72,1.0437141383453128,1.4227259730339572,1.0624455250084184,1.3970726112615188,0.9859139517709871,0.8878043033130593,1.0162432227318852,0.7869251026543426,0.7039209336061778,0.337215269044027,0.5841260850977293,0.17792750169834073,0.3535585883740397,0.4458234471632728,0.5683925059905828,0.6114728662125558,0.35791943473642446,0.4596104725694544,TkApple4_2001_p2,13.4,74
73,1.080983867463476,1.431494365812124,1.15792025704163,1.2208921365111771,0.915461962284902,0.8440556861823835,0.9616138716410304,0.6997475881453863,0.5607519528300741,0.3141607881260786,0.590778465309666,0.16639933589201145,0.3201402923737299,0.4233413689111139,0.5542284295856134,0.6125946315862046,0.36177407609165957,0.45576323228970933,TkApple4_2001_p3,14.0,74
74,0.9890646287124301,1.281606190026258,1.0150293292830275,1.1333742648383713,0.8017611637585902,0.6982298719873956,0.6087947146641295,0.3984130085516268,0.4475216807552913,0.21864447766237466,0.5303479089795129,0.11854581119264823,0.27751664989774494,0.3819852228718757,0.5217696684831589,0.6125946315862046,0.3490577196260575,0.435404193834669,TkApple4_2001_p4,13.4,74
75,0.9381026598475126,1.3264969004236902,0.9030081700571406,1.3995156089902698,1.0139029524671865,0.7868274309281886,1.0838575628657416,0.9122055073226555,0.6975860660235679,0.5113477318061891,0.49182136828178735,0.24911668728543274,0.22696314557247804,0.29891208571310873,0.41161159702757905,0.3955229680363172,0.3644362543512761,0.44991669362749026,TkApple4_p1,13.0,75
